670,10,2,3,4,5,6,7,8,9,10.1
14884.3,14910.6,14950.4,14956.5,14976.1,14893.1,14756.6,14818.5,14884.8,14890.1,1
14789.4,14884.3,14910.6,14950.4,14956.5,14976.1,14893.1,14756.6,14818.5,14884.8,1
14721.5,14789.4,14884.3,14910.6,14950.4,14956.5,14976.1,14893.1,14756.6,14818.5,2
14610.2,14721.5,14789.4,14884.3,14910.6,14950.4,14956.5,14976.1,14893.1,14756.6,3
14468.6,14610.2,14721.5,14789.4,14884.3,14910.6,14950.4,14956.5,14976.1,14893.1,2
14278.7,14468.6,14610.2,14721.5,14789.4,14884.3,14910.6,14950.4,14956.5,14976.1,2
14089.8,14278.7,14468.6,14610.2,14721.5,14789.4,14884.3,14910.6,14950.4,14956.5,2
13895.9,14089.8,14278.7,14468.6,14610.2,14721.5,14789.4,14884.3,14910.6,14950.4,2
13644.8,13895.9,14089.8,14278.7,14468.6,14610.2,14721.5,14789.4,14884.3,14910.6,1
13551.6,13644.8,13895.9,14089.8,14278.7,14468.6,14610.2,14721.5,14789.4,14884.3,2
13481.2,13551.6,13644.8,13895.9,14089.8,14278.7,14468.6,14610.2,14721.5,14789.4,2
13457.3,13481.2,13551.6,13644.8,13895.9,14089.8,14278.7,14468.6,14610.2,14721.5,2
13431.7,13457.3,13481.2,13551.6,13644.8,13895.9,14089.8,14278.7,14468.6,14610.2,3
13444.9,13452.9,13431.7,13457.3,13481.2,13551.6,13644.8,13895.9,14089.8,14278.7,3
13286.3,13444.9,13452.9,13431.7,13457.3,13481.2,13551.6,13644.8,13895.9,14089.8,3
13230.2,13286.3,13444.9,13452.9,13431.7,13457.3,13481.2,13551.6,13644.8,13895.9,3
13159.1,13230.2,13286.3,13444.9,13452.9,13431.7,13457.3,13481.2,13551.6,13644.8,4
13054.4,13159.1,13230.2,13286.3,13444.9,13452.9,13431.7,13457.3,13481.2,13551.6,4
12885.1,13054.4,13159.1,13230.2,13286.3,13444.9,13452.9,13431.7,13457.3,13481.2,4
12725.2,12885.1,13054.4,13159.1,13230.2,13286.3,13444.9,13452.9,13431.7,13457.3,4
12598.0,12725.2,12885.1,13054.4,13159.1,13230.2,13286.3,13444.9,13452.9,13431.7,3
12443.2,12598.0,12725.2,12885.1,13054.4,13159.1,13230.2,13286.3,13444.9,13452.9,3
12226.4,12443.2,12598.0,12725.2,12885.1,13054.4,13159.1,13230.2,13286.3,13444.9,2
11787.9,12226.4,12443.2,12598.0,12725.2,12885.1,13054.4,13159.1,13230.2,13286.3,2
11666.4,11717.1,11787.9,12226.4,12443.2,12598.0,12725.2,12885.1,13054.4,13159.1,2
11565.3,11666.4,11717.1,11787.9,12226.4,12443.2,12598.0,12725.2,12885.1,13054.4,2
11507.0,11565.3,11666.4,11717.1,11787.9,12226.4,12443.2,12598.0,12725.2,12885.1,3
11497.0,11507.0,11565.3,11666.4,11717.1,11787.9,12226.4,12443.2,12598.0,12725.2,3
11797.2,11497.0,11507.0,11565.3,11666.4,11717.1,11787.9,12226.4,12443.2,12598.0,3
11842.5,11797.2,11497.0,11507.0,11565.3,11666.4,11717.1,11787.9,12226.4,12443.2,4
11885.2,11842.5,11797.2,11497.0,11507.0,11565.3,11666.4,11717.1,11787.9,12226.4,4
12030.6,11885.2,11842.5,11797.2,11497.0,11507.0,11565.3,11666.4,11717.1,11787.9,4
12092.6,12030.6,11885.2,11842.5,11797.2,11497.0,11507.0,11565.3,11666.4,11717.1,4
12051.8,12092.6,12030.6,11885.2,11842.5,11797.2,11497.0,11507.0,11565.3,11666.4,4
12014.3,12051.8,12092.6,12030.6,11885.2,11842.5,11797.2,11497.0,11507.0,11565.3,4
11928.6,12014.3,12051.8,12092.6,12030.6,11885.2,11842.5,11797.2,11497.0,11507.0,4
11858.0,11928.6,12014.3,12051.8,12092.6,12030.6,11885.2,11842.5,11797.2,11497.0,4
11779.4,11858.0,11928.6,12014.3,12051.8,12092.6,12030.6,11885.2,11842.5,11797.2,3
11676.7,11779.4,11858.0,11928.6,12014.3,12051.8,12092.6,12030.6,11885.2,11842.5,2
11589.6,11676.7,11779.4,11858.0,11928.6,12014.3,12051.8,12092.6,12030.6,11885.2,1
11432.6,11405.9,11486.0,11589.6,11676.7,11779.4,11858.0,11928.6,12014.3,12051.8,1
11426.6,11432.6,11405.9,11486.0,11589.6,11676.7,11779.4,11858.0,11928.6,12014.3,1
11436.2,11426.6,11432.6,11405.9,11486.0,11589.6,11676.7,11779.4,11858.0,11928.6,1
11400.4,11432.5,11436.2,11426.6,11432.6,11405.9,11486.0,11589.6,11676.7,11779.4,3
11336.8,11400.4,11432.5,11436.2,11426.6,11432.6,11405.9,11486.0,11589.6,11676.7,3
11164.0,11336.8,11400.4,11432.5,11436.2,11426.6,11432.6,11405.9,11486.0,11589.6,3
11137.6,11164.0,11336.8,11400.4,11432.5,11436.2,11426.6,11432.6,11405.9,11486.0,3
11047.1,11137.6,11164.0,11336.8,11400.4,11432.5,11436.2,11426.6,11432.6,11405.9,3
10926.0,11047.1,11137.6,11164.0,11336.8,11400.4,11432.5,11436.2,11426.6,11432.6,3
10900.0,10890.1,10926.0,11047.1,11137.6,11164.0,11336.8,11400.4,11432.5,11436.2,3
10917.1,10900.0,10890.1,10926.0,11047.1,11137.6,11164.0,11336.8,11400.4,11432.5,3
10859.3,10917.1,10900.0,10890.1,10926.0,11047.1,11137.6,11164.0,11336.8,11400.4,2
10850.1,10859.3,10917.1,10900.0,10890.1,10926.0,11047.1,11137.6,11164.0,11336.8,2
10868.2,10869.4,10858.5,10850.1,10859.3,10917.1,10900.0,10890.1,10926.0,11047.1,3
10887.9,10868.2,10869.4,10858.5,10850.1,10859.3,10917.1,10900.0,10890.1,10926.0,3
10975.6,10887.9,10868.2,10869.4,10858.5,10850.1,10859.3,10917.1,10900.0,10890.1,3
11048.1,10975.6,10887.9,10868.2,10869.4,10858.5,10850.1,10859.3,10917.1,10900.0,3
11174.5,11048.1,10975.6,10887.9,10868.2,10869.4,10858.5,10850.1,10859.3,10917.1,3
11250.4,11174.5,11048.1,10975.6,10887.9,10868.2,10869.4,10858.5,10850.1,10859.3,3
11352.3,11250.4,11174.5,11048.1,10975.6,10887.9,10868.2,10869.4,10858.5,10850.1,2
11427.2,11436.4,11352.3,11250.4,11174.5,11048.1,10975.6,10887.9,10868.2,10869.4,2
11412.3,11427.2,11436.4,11352.3,11250.4,11174.5,11048.1,10975.6,10887.9,10868.2,2
11380.2,11412.3,11427.2,11436.4,11352.3,11250.4,11174.5,11048.1,10975.6,10887.9,3
11303.8,11380.2,11412.3,11427.2,11436.4,11352.3,11250.4,11174.5,11048.1,10975.6,3
11006.5,11069.8,11303.8,11380.2,11412.3,11427.2,11436.4,11352.3,11250.4,11174.5,1
10950.2,11006.5,11069.8,11303.8,11380.2,11412.3,11427.2,11436.4,11352.3,11250.4,1
10870.3,10950.2,11006.5,11069.8,11303.8,11380.2,11412.3,11427.2,11436.4,11352.3,1
10852.3,10870.3,10950.2,11006.5,11069.8,11303.8,11380.2,11412.3,11427.2,11436.4,0
10873.8,10809.9,10852.3,10870.3,10950.2,11006.5,11069.8,11303.8,11380.2,11412.3,1
10899.7,10873.8,10809.9,10852.3,10870.3,10950.2,11006.5,11069.8,11303.8,11380.2,1
10993.4,10935.0,10899.7,10873.8,10809.9,10852.3,10870.3,10950.2,11006.5,11069.8,3
11094.3,11056.3,10993.4,10935.0,10899.7,10873.8,10809.9,10852.3,10870.3,10950.2,3
11135.0,11094.3,11056.3,10993.4,10935.0,10899.7,10873.8,10809.9,10852.3,10870.3,4
11103.4,11135.0,11094.3,11056.3,10993.4,10935.0,10899.7,10873.8,10809.9,10852.3,4
10794.1,10996.5,11103.4,11135.0,11094.3,11056.3,10993.4,10935.0,10899.7,10873.8,3
10632.0,10794.1,10996.5,11103.4,11135.0,11094.3,11056.3,10993.4,10935.0,10899.7,3
10589.2,10632.0,10794.1,10996.5,11103.4,11135.0,11094.3,11056.3,10993.4,10935.0,2
10580.1,10589.2,10632.0,10794.1,10996.5,11103.4,11135.0,11094.3,11056.3,10993.4,2
10576.8,10580.1,10589.2,10632.0,10794.1,10996.5,11103.4,11135.0,11094.3,11056.3,1
10733.8,10605.7,10576.8,10580.1,10589.2,10632.0,10794.1,10996.5,11103.4,11135.0,1
10789.8,10733.8,10605.7,10576.8,10580.1,10589.2,10632.0,10794.1,10996.5,11103.4,1
10817.4,10789.8,10733.8,10605.7,10576.8,10580.1,10589.2,10632.0,10794.1,10996.5,1
11015.4,10997.7,10836.4,10817.4,10789.8,10733.8,10605.7,10576.8,10580.1,10589.2,3
11000.3,11015.4,10997.7,10836.4,10817.4,10789.8,10733.8,10605.7,10576.8,10580.1,4
11004.7,11000.3,11015.4,10997.7,10836.4,10817.4,10789.8,10733.8,10605.7,10576.8,4
10926.2,11004.7,11000.3,11015.4,10997.7,10836.4,10817.4,10789.8,10733.8,10605.7,4
10848.3,10926.2,11004.7,11000.3,11015.4,10997.7,10836.4,10817.4,10789.8,10733.8,3
10694.5,10848.3,10926.2,11004.7,11000.3,11015.4,10997.7,10836.4,10817.4,10789.8,1
10495.1,10694.5,10848.3,10926.2,11004.7,11000.3,11015.4,10997.7,10836.4,10817.4,1
10247.6,10495.1,10694.5,10848.3,10926.2,11004.7,11000.3,11015.4,10997.7,10836.4,1
9996.4,10247.6,10495.1,10694.5,10848.3,10926.2,11004.7,11000.3,11015.4,10997.7,1
9795.8,9996.4,10247.6,10495.1,10694.5,10848.3,10926.2,11004.7,11000.3,11015.4,1
9631.8,9795.8,9996.4,10247.6,10495.1,10694.5,10848.3,10926.2,11004.7,11000.3,2
9503.3,9631.8,9795.8,9996.4,10247.6,10495.1,10694.5,10848.3,10926.2,11004.7,1
9501.2,9503.3,9631.8,9795.8,9996.4,10247.6,10495.1,10694.5,10848.3,10926.2,1
9600.3,9501.2,9503.3,9631.8,9795.8,9996.4,10247.6,10495.1,10694.5,10848.3,1
9649.9,9600.3,9501.2,9503.3,9631.8,9795.8,9996.4,10247.6,10495.1,10694.5,2
9623.2,9649.9,9600.3,9501.2,9503.3,9631.8,9795.8,9996.4,10247.6,10495.1,2
9547.3,9623.2,9649.9,9600.3,9501.2,9503.3,9631.8,9795.8,9996.4,10247.6,3
9663.2,9547.3,9623.2,9649.9,9600.3,9501.2,9503.3,9631.8,9795.8,9996.4,4
9774.9,9731.4,9663.2,9547.3,9623.2,9649.9,9600.3,9501.2,9503.3,9631.8,4
9856.4,9774.9,9731.4,9663.2,9547.3,9623.2,9649.9,9600.3,9501.2,9503.3,4
10074.0,10007.9,9856.4,9774.9,9731.4,9663.2,9547.3,9623.2,9649.9,9600.3,4
10127.6,10074.0,10007.9,9856.4,9774.9,9731.4,9663.2,9547.3,9623.2,9649.9,3
10080.0,10127.6,10074.0,10007.9,9856.4,9774.9,9731.4,9663.2,9547.3,9623.2,1
10097.9,10059.5,10080.0,10127.6,10074.0,10007.9,9856.4,9774.9,9731.4,9663.2,1
10194.2,10097.9,10059.5,10080.0,10127.6,10074.0,10007.9,9856.4,9774.9,9731.4,2
10606.9,10342.9,10194.2,10097.9,10059.5,10080.0,10127.6,10074.0,10007.9,9856.4,4
10774.8,10606.9,10342.9,10194.2,10097.9,10059.5,10080.0,10127.6,10074.0,10007.9,3
11151.1,11122.2,10973.9,10774.8,10606.9,10342.9,10194.2,10097.9,10059.5,10080.0,0
11263.7,11151.1,11122.2,10973.9,10774.8,10606.9,10342.9,10194.2,10097.9,10059.5,0
11353.7,11263.7,11151.1,11122.2,10973.9,10774.8,10606.9,10342.9,10194.2,10097.9,2
11420.1,11353.7,11263.7,11151.1,11122.2,10973.9,10774.8,10606.9,10342.9,10194.2,3
11539.4,11492.9,11420.1,11353.7,11263.7,11151.1,11122.2,10973.9,10774.8,10606.9,1
11492.9,11607.9,11539.4,11492.9,11420.1,11353.7,11263.7,11151.1,11122.2,10973.9,0
11266.3,11331.9,11492.9,11607.9,11539.4,11492.9,11420.1,11353.7,11263.7,11151.1,0
11245.8,11266.3,11331.9,11492.9,11607.9,11539.4,11492.9,11420.1,11353.7,11263.7,0
11201.6,11245.8,11266.3,11331.9,11492.9,11607.9,11539.4,11492.9,11420.1,11353.7,1
11171.4,11201.6,11245.8,11266.3,11331.9,11492.9,11607.9,11539.4,11492.9,11420.1,2
11155.4,11163.7,11171.4,11201.6,11245.8,11266.3,11331.9,11492.9,11607.9,11539.4,1
11121.0,11155.4,11163.7,11171.4,11201.6,11245.8,11266.3,11331.9,11492.9,11607.9,0
11122.3,11121.0,11155.4,11163.7,11171.4,11201.6,11245.8,11266.3,11331.9,11492.9,0
11070.9,11122.3,11121.0,11155.4,11163.7,11171.4,11201.6,11245.8,11266.3,11331.9,1
11008.7,11070.9,11122.3,11121.0,11155.4,11163.7,11171.4,11201.6,11245.8,11266.3,3
10927.1,11008.7,11070.9,11122.3,11121.0,11155.4,11163.7,11171.4,11201.6,11245.8,3
11013.0,10810.0,10927.1,11008.7,11070.9,11122.3,11121.0,11155.4,11163.7,11171.4,3
11101.6,11013.0,10810.0,10927.1,11008.7,11070.9,11122.3,11121.0,11155.4,11163.7,3
11286.2,11101.6,11013.0,10810.0,10927.1,11008.7,11070.9,11122.3,11121.0,11155.4,2
11564.3,11286.2,11101.6,11013.0,10810.0,10927.1,11008.7,11070.9,11122.3,11121.0,2
11857.2,11564.3,11286.2,11101.6,11013.0,10810.0,10927.1,11008.7,11070.9,11122.3,2
12119.5,11857.2,11564.3,11286.2,11101.6,11013.0,10810.0,10927.1,11008.7,11070.9,3
12161.1,12119.5,11857.2,11564.3,11286.2,11101.6,11013.0,10810.0,10927.1,11008.7,3
12066.0,12161.1,12119.5,11857.2,11564.3,11286.2,11101.6,11013.0,10810.0,10927.1,2
11841.5,12066.0,12161.1,12119.5,11857.2,11564.3,11286.2,11101.6,11013.0,10810.0,2
11709.8,11841.5,12066.0,12161.1,12119.5,11857.2,11564.3,11286.2,11101.6,11013.0,3
11298.5,11524.8,11709.8,11841.5,12066.0,12161.1,12119.5,11857.2,11564.3,11286.2,4
11094.9,11298.5,11524.8,11709.8,11841.5,12066.0,12161.1,12119.5,11857.2,11564.3,3
10702.6,10855.8,11094.9,11298.5,11524.8,11709.8,11841.5,12066.0,12161.1,12119.5,0
10210.7,10472.7,10702.6,10855.8,11094.9,11298.5,11524.8,11709.8,11841.5,12066.0,0
10118.1,10210.7,10472.7,10702.6,10855.8,11094.9,11298.5,11524.8,11709.8,11841.5,0
10163.5,10118.1,10210.7,10472.7,10702.6,10855.8,11094.9,11298.5,11524.8,11709.8,1
10367.5,10163.5,10118.1,10210.7,10472.7,10702.6,10855.8,11094.9,11298.5,11524.8,3
10616.2,10367.5,10163.5,10118.1,10210.7,10472.7,10702.6,10855.8,11094.9,11298.5,4
11137.6,10857.2,10616.2,10367.5,10163.5,10118.1,10210.7,10472.7,10702.6,10855.8,4
11376.3,11137.6,10857.2,10616.2,10367.5,10163.5,10118.1,10210.7,10472.7,10702.6,3
11522.0,11376.3,11137.6,10857.2,10616.2,10367.5,10163.5,10118.1,10210.7,10472.7,4
11727.5,11522.0,11376.3,11137.6,10857.2,10616.2,10367.5,10163.5,10118.1,10210.7,4
11699.4,11725.6,11727.5,11522.0,11376.3,11137.6,10857.2,10616.2,10367.5,10163.5,4
11556.3,11699.4,11725.6,11727.5,11522.0,11376.3,11137.6,10857.2,10616.2,10367.5,4
11566.3,11556.3,11699.4,11725.6,11727.5,11522.0,11376.3,11137.6,10857.2,10616.2,4
11577.5,11566.3,11556.3,11699.4,11725.6,11727.5,11522.0,11376.3,11137.6,10857.2,2
11629.2,11577.5,11566.3,11556.3,11699.4,11725.6,11727.5,11522.0,11376.3,11137.6,1
11647.5,11606.0,11669.2,11629.2,11577.5,11566.3,11556.3,11699.4,11725.6,11727.5,0
11538.6,11647.5,11606.0,11669.2,11629.2,11577.5,11566.3,11556.3,11699.4,11725.6,0
11477.2,11538.6,11647.5,11606.0,11669.2,11629.2,11577.5,11566.3,11556.3,11699.4,0
11419.4,11392.2,11431.9,11477.2,11538.6,11647.5,11606.0,11669.2,11629.2,11577.5,2
11375.2,11419.4,11392.2,11431.9,11477.2,11538.6,11647.5,11606.0,11669.2,11629.2,3
11146.7,11248.2,11375.2,11419.4,11392.2,11431.9,11477.2,11538.6,11647.5,11606.0,3
11042.9,11146.7,11248.2,11375.2,11419.4,11392.2,11431.9,11477.2,11538.6,11647.5,2
10634.5,10857.8,11042.9,11146.7,11248.2,11375.2,11419.4,11392.2,11431.9,11477.2,1
10508.7,10634.5,10857.8,11042.9,11146.7,11248.2,11375.2,11419.4,11392.2,11431.9,2
10520.4,10508.7,10634.5,10857.8,11042.9,11146.7,11248.2,11375.2,11419.4,11392.2,3
10444.0,10520.4,10508.7,10634.5,10857.8,11042.9,11146.7,11248.2,11375.2,11419.4,3
10426.1,10444.0,10520.4,10508.7,10634.5,10857.8,11042.9,11146.7,11248.2,11375.2,3
10389.1,10426.1,10444.0,10520.4,10508.7,10634.5,10857.8,11042.9,11146.7,11248.2,2
10447.4,10389.1,10426.1,10444.0,10520.4,10508.7,10634.5,10857.8,11042.9,11146.7,2
10130.6,10379.9,10447.4,10389.1,10426.1,10444.0,10520.4,10508.7,10634.5,10857.8,3
10117.5,10130.6,10379.9,10447.4,10389.1,10426.1,10444.0,10520.4,10508.7,10634.5,4
10144.0,10117.5,10130.6,10379.9,10447.4,10389.1,10426.1,10444.0,10520.4,10508.7,4
10297.8,10144.0,10117.5,10130.6,10379.9,10447.4,10389.1,10426.1,10444.0,10520.4,4
11810.1,11353.5,10699.4,10417.0,10297.8,10144.0,10117.5,10130.6,10379.9,10447.4,2
12229.3,11810.1,11353.5,10699.4,10417.0,10297.8,10144.0,10117.5,10130.6,10379.9,2
12305.2,12229.3,11810.1,11353.5,10699.4,10417.0,10297.8,10144.0,10117.5,10130.6,2
12362.6,12305.2,12229.3,11810.1,11353.5,10699.4,10417.0,10297.8,10144.0,10117.5,2
12376.4,12362.6,12305.2,12229.3,11810.1,11353.5,10699.4,10417.0,10297.8,10144.0,2
12324.0,12376.4,12362.6,12305.2,12229.3,11810.1,11353.5,10699.4,10417.0,10297.8,4
12200.4,12324.0,12376.4,12362.6,12305.2,12229.3,11810.1,11353.5,10699.4,10417.0,4
11952.9,12200.4,12324.0,12376.4,12362.6,12305.2,12229.3,11810.1,11353.5,10699.4,4
11695.8,11952.9,12200.4,12324.0,12376.4,12362.6,12305.2,12229.3,11810.1,11353.5,0
11620.3,11695.8,11952.9,12200.4,12324.0,12376.4,12362.6,12305.2,12229.3,11810.1,0
11599.1,11620.3,11695.8,11952.9,12200.4,12324.0,12376.4,12362.6,12305.2,12229.3,0
11635.5,11599.1,11620.3,11695.8,11952.9,12200.4,12324.0,12376.4,12362.6,12305.2,0
11688.9,11635.5,11599.1,11620.3,11695.8,11952.9,12200.4,12324.0,12376.4,12362.6,0
11802.3,11688.9,11635.5,11599.1,11620.3,11695.8,11952.9,12200.4,12324.0,12376.4,0
12062.9,11802.3,11688.9,11635.5,11599.1,11620.3,11695.8,11952.9,12200.4,12324.0,0
12749.1,12468.3,12248.9,12062.9,11802.3,11688.9,11635.5,11599.1,11620.3,11695.8,4
13320.9,12965.8,12749.1,12468.3,12248.9,12062.9,11802.3,11688.9,11635.5,11599.1,4
13853.7,13570.2,13320.9,12965.8,12749.1,12468.3,12248.9,12062.9,11802.3,11688.9,4
14145.5,13853.7,13570.2,13320.9,12965.8,12749.1,12468.3,12248.9,12062.9,11802.3,4
14400.0,14145.5,13853.7,13570.2,13320.9,12965.8,12749.1,12468.3,12248.9,12062.9,2
14581.4,14400.0,14145.5,13853.7,13570.2,13320.9,12965.8,12749.1,12468.3,12248.9,0
14921.4,14758.3,14581.4,14400.0,14145.5,13853.7,13570.2,13320.9,12965.8,12749.1,0
14827.5,14921.4,14758.3,14581.4,14400.0,14145.5,13853.7,13570.2,13320.9,12965.8,0
15171.9,14827.5,14921.4,14758.3,14581.4,14400.0,14145.5,13853.7,13570.2,13320.9,0
15295.8,15171.9,14827.5,14921.4,14758.3,14581.4,14400.0,14145.5,13853.7,13570.2,0
15258.0,15302.9,15295.8,15171.9,14827.5,14921.4,14758.3,14581.4,14400.0,14145.5,0
15207.2,15258.0,15302.9,15295.8,15171.9,14827.5,14921.4,14758.3,14581.4,14400.0,0
15183.7,15324.3,15207.2,15258.0,15302.9,15295.8,15171.9,14827.5,14921.4,14758.3,0
15139.8,15183.7,15324.3,15207.2,15258.0,15302.9,15295.8,15171.9,14827.5,14921.4,0
15294.5,15139.8,15183.7,15324.3,15207.2,15258.0,15302.9,15295.8,15171.9,14827.5,0
15545.1,15294.5,15139.8,15183.7,15324.3,15207.2,15258.0,15302.9,15295.8,15171.9,1
15911.0,15545.1,15294.5,15139.8,15183.7,15324.3,15207.2,15258.0,15302.9,15295.8,2
16031.7,15911.0,15545.1,15294.5,15139.8,15183.7,15324.3,15207.2,15258.0,15302.9,2
16204.2,16031.7,15911.0,15545.1,15294.5,15139.8,15183.7,15324.3,15207.2,15258.0,2
16353.7,16204.2,16031.7,15911.0,15545.1,15294.5,15139.8,15183.7,15324.3,15207.2,1
16454.9,16414.6,16353.7,16204.2,16031.7,15911.0,15545.1,15294.5,15139.8,15183.7,1
16620.6,16454.9,16414.6,16353.7,16204.2,16031.7,15911.0,15545.1,15294.5,15139.8,3
16599.4,16620.6,16454.9,16414.6,16353.7,16204.2,16031.7,15911.0,15545.1,15294.5,2
16589.2,16599.4,16620.6,16454.9,16414.6,16353.7,16204.2,16031.7,15911.0,15545.1,1
16546.7,16589.2,16599.4,16620.6,16454.9,16414.6,16353.7,16204.2,16031.7,15911.0,1
16570.5,16546.7,16589.2,16599.4,16620.6,16454.9,16414.6,16353.7,16204.2,16031.7,1
16531.9,16570.5,16546.7,16589.2,16599.4,16620.6,16454.9,16414.6,16353.7,16204.2,0
16469.1,16531.9,16570.5,16546.7,16589.2,16599.4,16620.6,16454.9,16414.6,16353.7,0
16347.3,16469.1,16531.9,16570.5,16546.7,16589.2,16599.4,16620.6,16454.9,16414.6,0
16222.0,16245.3,16347.3,16469.1,16531.9,16570.5,16546.7,16589.2,16599.4,16620.6,0
16064.0,16083.6,16134.5,16222.0,16245.3,16347.3,16469.1,16531.9,16570.5,16546.7,2
16027.8,16064.0,16083.6,16134.5,16222.0,16245.3,16347.3,16469.1,16531.9,16570.5,2
15929.8,16027.8,16064.0,16083.6,16134.5,16222.0,16245.3,16347.3,16469.1,16531.9,2
